Stock quote and option quote for SPY on 6/1/20 13:52:31

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
305.89,Q,+1.57,305.90,P,305.91,Q,1 x 5,"34,095,530",303.62,306.205,303.06

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
338,1.84%,<empty>,1.406,Q,3/20/20,339.08,218.26,0,1.003

Theo parameters
Theo date,Theo stock price,Theo volatility
1/3/21, 0.00$, 0.00%

1 JUN 20  (0)  100 (Weeklys)
,,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
,,SPY200601C295,11.10,I,.98,+1.48,220,98.33%,1.67%,3.33%,.01,0,-.03,.01,220,"3,345",.03,.01,32.47%,10.90,11.10,10.930,10.89,P,10.97,P,1 JUN 20,295,0,E,.01,W,SPY200601P295,.01,A,.00,-.10,"6,020",0.40%,99.60%,0.80%,.00,0,-.01,.00,"6,020","19,675",.005,.00,26.10%,0,.09,.005,,
,,SPY200601C296,10.18,I,.98,+.51,161,98.20%,1.80%,3.58%,.01,0,-.03,.01,161,"1,256",.03,.01,29.86%,9.90,10.21,9.930,9.89,P,9.97,P,1 JUN 20,296,0,P,.01,W,SPY200601P296,.01,M,.00,-.14,"6,323",0.43%,99.57%,0.87%,.00,0,-.01,.00,"6,323","8,090",.005,.00,23.90%,0,.12,.005,,
,,SPY200601C297,9.17,I,.99,+.51,159,99.20%,0.80%,1.60%,.01,0,-.01,.00,159,"1,217",.01,.01,23.37%,8.90,9.19,8.910,8.84,P,8.98,P,1 JUN 20,297,0,P,.01,W,SPY200601P297,.01,Q,.00,-.18,"7,418",0.47%,99.53%,0.94%,.00,0,-.01,.00,"7,418","33,684",.005,.00,21.70%,0,.17,.005,,
,,SPY200601C298,8.06,M,.98,+.15,183,97.62%,2.38%,4.75%,.01,0,-.04,.01,183,"1,030",.035,.01,25.16%,7.90,8.11,7.935,7.90,P,7.97,P,1 JUN 20,298,.01,W,.02,W,SPY200601P298,.01,P,-.01,-.23,"8,341",1.28%,98.72%,2.55%,.00,0,-.02,.01,"8,341","11,457",.015,.01,22.34%,0,.26,.015,,
,,SPY200601C299,7.10,A,.97,+.27,728,97.40%,2.60%,5.19%,.01,0,-.03,.01,728,"1,962",.035,.02,22.38%,6.90,7.10,6.935,6.90,Z,6.97,P,1 JUN 20,299,.01,W,.02,W,SPY200601P299,.01,D,-.01,-.30,"9,843",1.41%,98.59%,2.82%,.00,0,-.02,.01,"9,843","7,523",.015,.01,19.83%,0,.38,.015,,
,,SPY200601C300,6.14,W,.97,+.08,"2,434",96.76%,3.24%,6.47%,.01,0,-.04,.01,"2,434","5,370",.04,.02,20.10%,5.90,6.15,5.940,5.90,P,5.98,P,1 JUN 20,300,.01,W,.02,W,SPY200601P300,.02,D,-.02,-.38,"39,219",1.59%,98.41%,3.17%,.00,0,-.02,.01,"39,219","21,476",.015,.01,17.29%,0,.54,.015,,
,,SPY200601C301,5.07,Q,.95,-.08,"2,299",95.35%,4.65%,9.28%,.01,0,-.06,.02,"2,299","3,013",.055,.03,18.32%,4.90,5.09,4.955,4.92,P,4.99,P,1 JUN 20,301,.02,W,.03,W,SPY200601P301,.02,X,-.03,-.48,"32,013",2.63%,97.37%,5.26%,.00,0,-.02,.01,"32,013","14,148",.025,.02,15.89%,0,.74,.025,,
,,SPY200601C302,3.96,E,.95,-.30,"5,974",95.25%,4.75%,9.48%,.01,0,-.05,.02,"5,974","7,743",.045,.04,14.65%,3.90,4.24,3.945,3.91,P,3.98,P,1 JUN 20,302,.03,W,.04,W,SPY200601P302,.04,E,-.04,-.64,"47,307",3.98%,96.02%,7.96%,.00,0,-.04,.01,"47,307","45,702",.035,.04,13.96%,0,1.04,.035,,
,,SPY200601C303,3.01,A,.91,-.62,"11,705",90.94%,9.06%,18.10%,.01,0,-.09,.03,"11,705","4,089",.09,.07,13.58%,2.90,3.23,2.990,2.97,P,3.01,P,1 JUN 20,303,.05,W,.06,W,SPY200601P303,.05,A,-.07,-.82,"58,874",6.61%,93.39%,13.19%,.00,0,-.06,.02,"58,874","6,583",.055,.07,12.06%,0,1.42,.055,,
,,SPY200601C304,2.06,D,.85,-.80,"27,085",84.51%,15.49%,30.94%,.01,0,-.15,.04,"27,085","5,983",.15,.13,11.69%,1.90,2.28,2.050,2.03,P,2.07,P,1 JUN 20,304,.11,W,.12,Z,SPY200601P304,.12,C,-.13,-1.05,"82,005",13.40%,86.60%,26.77%,.00,0,-.12,.03,"82,005","7,023",.115,.13,10.72%,0,1.90,.115,,
,,SPY200601C305,1.21,Q,.71,-1.00,"94,453",71.29%,28.71%,57.34%,.01,0,-.29,.05,"94,453","13,396",.285,.21,9.98%,.90,1.40,1.185,1.18,H,1.19,P,1 JUN 20,305,.27,P,.28,P,SPY200601P305,.28,Z,-.28,-1.21,"60,589",28.35%,71.65%,56.62%,.00,0,-.27,.05,"60,589","6,428",.275,.22,9.80%,0,2.54,.275,,
,,SPY200601C306,.55,A,.47,-1.09,"75,066",47.20%,52.80%,94.58%,.00,0,-.54,.06,"75,066","8,125",.54,.27,9.22%,0,.69,.540,.53,Z,.55,Z,1 JUN 20,306,.60,P,.61,P,SPY200601P306,.60,C,-.53,-1.30,"26,856",52.96%,47.04%,94.24%,.00,0,-.51,.06,"26,856","2,522",.505,.29,8.67%,.10,3.22,.605,,
,,SPY200601C307,.18,C,.22,-.92,"40,921",21.67%,78.33%,43.40%,.00,0,-.18,.05,"40,921","18,984",.175,.21,8.78%,0,.29,.175,.17,Q,.18,W,1 JUN 20,307,1.24,P,1.25,P,SPY200601P307,1.24,N,-.80,-1.18,"9,091",80.09%,19.91%,39.87%,-.01,0,-.15,.05,"9,091","2,816",.145,.21,8.14%,1.10,4.06,1.245,,
,,SPY200601C308,.05,W,.08,-.69,"33,115",8.04%,91.96%,16.10%,.00,0,-.06,.02,"33,115","15,938",.055,.10,9.34%,0,.14,.055,.05,N,.06,W,1 JUN 20,308,2.09,P,2.12,Z,SPY200601P308,2.10,Z,-.95,-.90,"3,593",97.11%,2.89%,5.78%,.00,0,.00,.02,"3,593","1,305",.005,.02,6.90%,2.10,5.16,2.105,,
,,SPY200601C309,.03,E,.04,-.45,"9,664",3.61%,96.39%,7.24%,.00,0,-.03,.01,"9,664","15,786",.025,.05,10.74%,0,.07,.025,.02,W,.03,W,1 JUN 20,309,3.06,Z,3.10,P,SPY200601P309,3.05,H,-1.00,-.75,537,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,537,735,-.02,.00,--,3.10,5.70,3.080,,
,,SPY200601C310,.01,X,.02,-.27,"5,374",2.03%,97.97%,4.07%,.00,0,-.02,.01,"5,374","13,931",.015,.02,12.45%,0,.04,.015,.01,W,.02,W,1 JUN 20,310,4.05,P,4.11,P,SPY200601P310,3.95,P,-1.00,-.72,224,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,224,822,-.02,.00,--,4.10,6.85,4.080,,
,,SPY200601C311,.01,I,.01,-.16,"4,909",0.72%,99.28%,1.45%,.00,0,-.01,.00,"4,909","6,013",.005,.01,12.94%,0,.03,.005,0,Q,.01,W,1 JUN 20,311,5.03,Z,5.11,Z,SPY200601P311,4.91,P,-1.00,-1.47,"1,029",100.00%,0.00%,<empty>,.00,<empty>,.00,.00,"1,029",317,-.03,.00,--,5.10,7.73,5.070,,
,,SPY200601C312,.01,E,.01,-.07,"2,612",0.63%,99.37%,1.25%,.00,0,-.01,.00,"2,612","6,667",.005,.01,15.13%,0,.02,.005,0,B,.01,W,1 JUN 20,312,6.04,P,6.11,P,SPY200601P312,6.03,Q,-1.00,-1.71,"1,127",100.00%,0.00%,<empty>,.00,<empty>,.00,.00,"1,127",91,-.025,.00,--,6.10,8.71,6.075,,
,,SPY200601C313,.01,B,.01,-.04,595,0.55%,99.45%,1.11%,.00,0,.00,.00,595,"3,785",.005,.01,17.28%,0,.01,.005,0,M,.01,W,1 JUN 20,313,7.02,P,7.17,Z,SPY200601P313,8.26,E,-1.00,-.20,10,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,10,134,-.005,.00,--,7.10,9.56,7.095,,
,,SPY200601C314,.01,N,.01,-.02,60,0.49%,99.51%,0.99%,.00,0,.00,.00,60,"2,807",.005,.00,19.40%,0,.02,.005,0,B,.01,W,1 JUN 20,314,8.03,P,8.12,P,SPY200601P314,8.50,H,-1.00,-.81,15,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,15,24,-.025,.00,--,8.10,10.37,8.075,,
,,SPY200601C315,.01,C,.00,-.01,94,0.45%,99.55%,0.90%,.00,0,.00,.00,94,"4,100",.005,.00,21.49%,0,.01,.005,0,B,.01,X,1 JUN 20,315,9.04,P,9.10,P,SPY200601P315,9.00,N,-1.00,-.56,188,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,188,269,-.03,.00,--,9.10,11.55,9.070,,
,,SPY200601C316,.01,D,.00,-.01,11,0.41%,99.59%,0.83%,.00,0,.00,.00,11,"4,735",.005,.00,23.55%,0,.01,.005,0,B,.01,X,1 JUN 20,316,10.05,P,10.14,Z,SPY200601P316,15.57,M,-1.00,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,129,-.005,.00,--,10.10,0,10.095,,
,,SPY200601C317,.01,C,.00,0,20,0.38%,99.62%,0.76%,.00,0,.00,.00,20,457,.005,.00,25.59%,0,.01,.005,0,B,.01,X,1 JUN 20,317,11.03,Z,11.11,Z,SPY200601P317,11.56,X,-1.00,-1.72,2,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,2,3,-.03,.00,--,11.10,11.56,11.070,,
,,SPY200601C318,.01,I,.00,0,15,0.35%,99.65%,0.71%,.00,0,.00,.00,15,659,.005,.00,27.60%,0,.01,.005,0,B,.01,X,1 JUN 20,318,12.03,P,12.11,P,SPY200601P318,13.22,C,-1.00,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,21,-.03,.00,--,12.10,0,12.070,,
,,SPY200601C319,.01,C,.00,0,2,0.33%,99.67%,0.66%,.00,0,.00,.00,2,"1,310",.005,.00,29.59%,0,.01,.005,0,B,.01,X,1 JUN 20,319,13.05,P,13.14,Z,SPY200601P319,17.48,C,-1.00,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,2,-.005,.00,--,13.10,0,13.095,,
,,SPY200601C320,.01,M,.00,0,3,0.31%,99.69%,0.62%,.00,0,.00,.00,3,"4,206",.005,.00,31.57%,0,.01,.005,0,B,.01,X,1 JUN 20,320,14.05,P,14.13,P,SPY200601P320,14.22,X,-1.00,-4.24,33,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,33,17,-.01,.00,--,14.10,15.71,14.090,,
,,SPY200601C321,.01,M,.00,0,0,0.29%,99.71%,0.59%,.00,0,.00,.00,0,280,.005,.00,33.53%,0,0,.005,0,Z,.01,W,1 JUN 20,321,15.04,P,15.11,P,SPY200601P321,20.08,P,-1.00,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,50,-.025,.00,--,15.10,0,15.075,,
,,SPY200601C322,.02,Q,.00,0,456,0.28%,99.72%,0.56%,.00,0,.00,.00,456,493,.005,.00,35.46%,0,0,.005,0,Z,.01,X,1 JUN 20,322,16.03,Z,16.12,Z,SPY200601P322,0, ,-1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.025,.00,--,16.10,0,16.075,,
,,SPY200601C323,.01,E,.00,-.02,3,0.26%,99.74%,0.53%,.00,0,.00,.00,3,844,.005,.00,37.39%,0,.01,.005,0,Z,.01,X,1 JUN 20,323,17.04,Z,17.13,P,SPY200601P323,21.37,P,-1.00,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,52,-.015,.00,--,17.10,0,17.085,,
,,SPY200601C324,.02,N,.00,+.01,41,0.25%,99.75%,0.50%,.00,0,.00,.00,41,56,.005,.00,39.30%,0,0,.005,0,Z,.01,W,1 JUN 20,324,18.05,P,18.14,Z,SPY200601P324,22.36,I,-1.00,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,2,-.005,.00,--,18.10,0,18.095,,
,,SPY200601C325,.01,A,.00,0,8,0.24%,99.76%,0.48%,.00,0,-.01,.00,8,559,.005,.00,41.19%,0,0,.005,0,Z,.01,W,1 JUN 20,325,19.02,P,19.17,Q,SPY200601P325,36.52,N,-1.00,<empty>,2,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,2,0,-.005,.00,--,19.10,0,19.095,,
,,SPY200601C326,.02,M,.00,+.01,56,0.23%,99.77%,0.46%,.00,0,-.01,.00,56,62,.005,.00,43.07%,0,0,.005,0,Z,.01,W,1 JUN 20,326,20.03,P,20.11,P,SPY200601P326,24.38,I,-1.00,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,2,-.03,.00,--,20.10,0,20.070,,
,,SPY200601C327,.01,W,.00,<empty>,792,0.22%,99.78%,0.44%,.00,0,.00,.00,792,792,.005,.00,44.94%,0,0,.005,0,Z,.01,X,1 JUN 20,327,21.05,P,21.19,P,SPY200601P327,22.70,Z,-.94,<empty>,6,97.23%,2.77%,5.57%,.00,0,-.02,.02,6,2,.02,.00,67.14%,21.10,0,21.120,,
,,SPY200601C328,.01,X,.00,0,806,0.21%,99.79%,0.42%,.00,0,.00,.00,806,811,.005,.00,46.79%,0,0,.005,0,Z,.01,W,1 JUN 20,328,22.02,Z,22.12,Z,SPY200601P328,0, ,-1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.03,.00,--,22.10,0,22.070,,
,,SPY200601C329,.01,H,.00,0,243,0.20%,99.80%,0.41%,.00,0,-.01,.00,243,255,.005,.00,48.63%,0,0,.005,0,Z,.01,X,1 JUN 20,329,23.03,W,23.12,Z,SPY200601P329,0, ,-1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.025,.00,--,23.10,0,23.075,,
,,SPY200601C330,.01,M,.00,0,0,0.20%,99.80%,0.39%,.00,0,-.01,.00,0,"1,135",.005,.00,50.46%,0,0,.005,0,B,.01,W,1 JUN 20,330,24.02,Z,24.20,Z,SPY200601P330,23.88,C,-.94,-4.57,2,97.32%,2.68%,5.40%,.00,0,-.01,.02,2,51,.01,.00,75.88%,24.10,25.71,24.110,,
,,SPY200601C335,.01,X,.00,0,2,0.17%,99.83%,0.33%,.00,0,.00,.00,2,995,.005,.00,59.44%,0,0,.005,0,Z,.01,W,1 JUN 20,335,29.03,W,29.12,W,SPY200601P335,28.70,Q,-1.00,-12.70,2,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,2,8,-.025,.00,--,29.10,0,29.075,,
,,SPY200601C340,.01,I,.00,-.01,1,0.14%,99.86%,0.29%,.00,0,-.01,.00,1,154,.005,.00,68.16%,0,0,.005,0,Z,.01,X,1 JUN 20,340,34.01,Z,34.17,Q,SPY200601P340,34.70,W,-1.00,-1.30,10,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,10,10,-.01,.00,--,34.10,34.70,34.090,,
,,SPY200601C345,.02,C,.00,+.01,10,0.13%,99.87%,0.26%,.00,0,.00,.00,10,254,.005,.00,76.66%,0,0,.005,0,Z,.01,X,1 JUN 20,345,39.01,Z,39.17,Q,SPY200601P345,0, ,-1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.01,.00,--,39.10,0,39.090,,
,,SPY200601C350,.01,J,.00,0,100,0.11%,99.89%,0.23%,.00,0,.00,.00,100,356,.005,.00,84.95%,0,0,.005,0,Z,.01,X,1 JUN 20,350,44.01,Z,44.17,Q,SPY200601P350,58.45,Z,-1.00,-6.32,10,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,10,10,-.01,.00,--,44.10,0,44.090,,
,,SPY200601C355,.01,C,.00,0,1,0.10%,99.90%,0.21%,.00,0,.00,.00,1,3,.005,.00,93.06%,0,.01,.005,0,Z,.01,X,1 JUN 20,355,49.01,Q,49.12,Z,SPY200601P355,0, ,-1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.035,.00,--,49.10,0,49.065,,
,,SPY200601C360,0, ,.00,0,<empty>,0.09%,99.91%,0.19%,.00,0,-.01,.00,<empty>,0,.005,.00,100.99%,0,0,.005,0,Z,.01,X,1 JUN 20,360,54.01,Z,54.14,Q,SPY200601P360,0, ,-1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.025,.00,--,54.10,0,54.075,,
,,SPY200601C365,0, ,.00,0,<empty>,0.09%,99.91%,0.17%,.00,0,.00,.00,<empty>,0,.005,.00,108.75%,0,0,.005,0,Z,.01,X,1 JUN 20,365,59.01,Z,59.17,Q,SPY200601P365,0, ,-1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.01,.00,--,59.10,0,59.090,,

3 JUN 20  (2)  100 (Weeklys)
,,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
,,SPY200603C145,0, ,1.00,0,<empty>,99.67%,0.33%,0.63%,.01,0,-.03,.00,<empty>,2,.035,.00,288.89%,160.90,0,160.935,160.80,Z,161.07,X,3 JUN 20,145,0,Z,.01,W,SPY200603P145,.01,X,.00,0,420,0.06%,99.94%,0.12%,.00,0,.00,.00,420,402,.005,.00,246.30%,0,0,.005,,
,,SPY200603C150,0, ,1.00,0,<empty>,99.67%,0.33%,0.63%,.01,0,-.03,.00,<empty>,2,.035,.00,276.45%,155.90,0,155.935,155.80,Z,156.07,X,3 JUN 20,150,0,Z,.01,W,SPY200603P150,.01,H,.00,<empty>,24,0.06%,99.94%,0.12%,.00,0,.00,.00,24,30,.005,.00,235.61%,0,0,.005,,
,,SPY200603C155,0, ,1.00,0,<empty>,99.75%,0.25%,0.49%,.01,0,-.02,.00,<empty>,0,.025,.00,256.75%,150.90,0,150.925,150.79,X,151.06,Z,3 JUN 20,155,0,Z,.01,W,SPY200603P155,.02,M,.00,<empty>,50,0.06%,99.94%,0.12%,.00,0,.00,.00,50,"3,050",.005,.00,225.26%,0,0,.005,,
,,SPY200603C160,0, ,1.00,0,<empty>,99.75%,0.25%,0.49%,.01,0,-.02,.00,<empty>,0,.025,.00,245.29%,145.90,0,145.925,145.79,X,146.06,Z,3 JUN 20,160,0,Z,.01,W,SPY200603P160,.12,Q,.00,<empty>,1,0.06%,99.94%,0.12%,.00,0,.00,.00,1,400,.005,.00,215.23%,0,0,.005,,
,,SPY200603C165,0, ,1.00,0,<empty>,99.75%,0.25%,0.49%,.01,0,-.02,.00,<empty>,0,.025,.00,234.17%,140.90,0,140.925,140.79,X,141.06,Z,3 JUN 20,165,0,Z,.01,W,SPY200603P165,.03,X,.00,+.01,4,0.06%,99.94%,0.12%,.00,0,.00,.00,4,83,.005,.00,205.50%,0,0,.005,,
,,SPY200603C170,0, ,1.00,0,<empty>,99.74%,0.26%,0.50%,.01,0,-.02,.00,<empty>,0,.025,.00,223.58%,135.90,0,135.925,135.79,X,136.06,Z,3 JUN 20,170,0,B,.01,W,SPY200603P170,.03,W,.00,+.01,1,0.06%,99.94%,0.13%,.00,0,.00,.00,1,101,.005,.00,196.06%,0,0,.005,,
,,SPY200603C175,0, ,1.00,0,<empty>,99.74%,0.26%,0.51%,.01,0,-.02,.00,<empty>,0,.025,.00,213.14%,130.90,0,130.925,130.79,X,131.06,Z,3 JUN 20,175,0,B,.01,W,SPY200603P175,.01,P,.00,-.01,5,0.07%,99.93%,0.13%,.00,0,.00,.00,5,63,.005,.00,186.87%,0,0,.005,,
,,SPY200603C180,0, ,1.00,0,<empty>,99.74%,0.26%,0.51%,.01,0,-.02,.00,<empty>,0,.025,.00,203.09%,125.90,0,125.925,125.79,X,126.06,Z,3 JUN 20,180,0,B,.01,W,SPY200603P180,.01,M,.00,0,90,0.07%,99.93%,0.13%,.00,0,.00,.00,90,607,.005,.00,177.94%,0,0,.005,,
,,SPY200603C185,0, ,1.00,0,<empty>,99.73%,0.27%,0.53%,.02,0,-.02,.00,<empty>,0,.025,.00,193.39%,120.90,0,120.925,120.79,X,121.06,Z,3 JUN 20,185,0,B,.01,W,SPY200603P185,.01,P,.00,-.01,1,0.07%,99.93%,0.13%,.00,0,.00,.00,1,"4,428",.005,.00,169.23%,0,0,.005,,
,,SPY200603C190,0, ,1.00,0,<empty>,99.72%,0.28%,0.54%,.02,0,-.02,.00,<empty>,0,.025,.00,183.79%,115.90,0,115.925,115.79,X,116.06,Z,3 JUN 20,190,0,B,.01,W,SPY200603P190,.01,M,.00,0,130,0.07%,99.93%,0.14%,.00,0,.00,.00,130,965,.005,.00,160.75%,0,0,.005,,
,,SPY200603C195,0, ,1.00,0,<empty>,99.72%,0.28%,0.55%,.02,0,-.02,.00,<empty>,0,.025,.00,174.57%,110.90,0,110.925,110.79,X,111.06,Z,3 JUN 20,195,0,B,.01,W,SPY200603P195,.02,M,.00,+.01,1,0.07%,99.93%,0.14%,.00,0,.00,.00,1,457,.005,.00,152.47%,0,0,.005,,
,,SPY200603C200,96.87,E,1.00,+10.55,2,99.62%,0.38%,0.75%,.02,0,-.03,.00,2,3,.035,.00,170.96%,105.90,0,105.935,105.80,W,106.07,X,3 JUN 20,200,0,B,.01,W,SPY200603P200,.01,P,.00,-.01,32,0.07%,99.93%,0.14%,.00,0,.00,.00,32,"1,133",.005,.00,144.38%,0,0,.005,,
,,SPY200603C205,0, ,1.00,0,<empty>,99.66%,0.34%,0.67%,.02,0,-.03,.00,<empty>,0,.03,.00,159.16%,100.90,0,100.930,100.79,X,101.07,X,3 JUN 20,205,0,B,.01,W,SPY200603P205,.01,P,.00,0,113,0.08%,99.92%,0.15%,.00,0,.00,.00,113,426,.005,.00,136.48%,0,0,.005,,
,,SPY200603C210,0, ,1.00,0,<empty>,99.60%,0.40%,0.79%,.02,0,-.03,.00,<empty>,0,.035,.00,152.64%,95.90,0,95.935,95.80,Z,96.07,X,3 JUN 20,210,0,B,.01,W,SPY200603P210,.01,Q,.00,-.01,20,0.08%,99.92%,0.15%,.00,0,.00,.00,20,493,.005,.00,128.75%,0,0,.005,,
,,SPY200603C215,0, ,1.00,0,<empty>,99.49%,0.51%,1.00%,.02,0,-.04,.00,<empty>,0,.045,.00,147.66%,90.90,0,90.945,90.82,Z,91.07,Z,3 JUN 20,215,0,B,.01,W,SPY200603P215,.01,H,.00,0,101,0.08%,99.92%,0.16%,.00,0,.00,.00,101,395,.005,.00,121.19%,0,0,.005,,
,,SPY200603C220,0, ,1.00,0,<empty>,99.47%,0.53%,1.04%,.02,0,-.04,.00,<empty>,0,.045,.00,138.90%,85.90,0,85.945,85.82,Z,86.07,Z,3 JUN 20,220,0,B,.01,W,SPY200603P220,.01,P,.00,0,0,0.08%,99.92%,0.16%,.00,0,.00,.00,0,"1,634",.005,.00,113.78%,0,0,.005,,
,,SPY200603C225,0, ,1.00,0,<empty>,99.61%,0.39%,0.77%,.02,0,-.03,.00,<empty>,0,.03,.00,124.84%,80.90,0,80.930,80.81,Z,81.05,Z,3 JUN 20,225,0,Z,.01,W,SPY200603P225,.01,A,.00,0,0,0.09%,99.91%,0.17%,.00,0,.00,.00,0,904,.005,.00,106.51%,0,0,.005,,
,,SPY200603C230,75.12,E,1.00,+5.77,2,99.59%,0.41%,0.80%,.02,0,-.03,.00,2,11,.03,.00,116.60%,75.90,75.12,75.930,75.81,Z,76.05,Z,3 JUN 20,230,0,B,.01,W,SPY200603P230,.01,I,.00,0,0,0.09%,99.91%,0.18%,.00,0,.00,.00,0,"1,160",.005,.00,99.38%,0,0,.005,,
,,SPY200603C235,0, ,1.00,0,<empty>,99.57%,0.43%,0.85%,.02,0,-.03,.00,<empty>,0,.03,.00,108.67%,70.90,0,70.930,70.81,Z,71.05,Z,3 JUN 20,235,0,P,.01,W,SPY200603P235,.01,E,.00,0,0,0.09%,99.91%,0.19%,.00,0,.00,.00,0,877,.005,.00,92.38%,0,0,.005,,
,,SPY200603C240,48.42,I,1.00,<empty>,5,99.49%,0.51%,1.00%,.02,0,-.03,.00,5,5,.035,.00,102.34%,65.90,0,65.935,65.81,Z,66.06,Z,3 JUN 20,240,0,M,.01,X,SPY200603P240,.01,P,.00,-.01,401,0.10%,99.90%,0.20%,.00,0,.00,.00,401,"1,271",.005,.00,85.50%,0,.01,.005,,
,,SPY200603C245,38.86,I,1.00,-1.03,34,99.46%,0.54%,1.06%,.02,0,-.03,.00,34,34,.035,.00,94.44%,60.90,0,60.935,60.88,Z,60.99,Z,3 JUN 20,245,0,P,.01,W,SPY200603P245,.01,H,.00,-.01,11,0.10%,99.90%,0.21%,.00,0,.00,.00,11,"2,466",.005,.00,78.73%,0,.01,.005,,
,,SPY200603C250,51.06,P,1.00,0,0,99.50%,0.50%,0.99%,.02,0,-.03,.00,0,23,.03,.00,85.17%,55.90,0,55.930,55.88,Z,55.98,Q,3 JUN 20,250,.01,P,.02,W,SPY200603P250,.01,X,.00,-.01,447,0.28%,99.72%,0.56%,.00,0,-.01,.00,447,"2,198",.015,.00,79.47%,0,.02,.015,,
,,SPY200603C254,0, ,.99,0,<empty>,99.27%,0.73%,1.45%,.02,0,-.04,.00,<empty>,0,.045,.00,82.78%,51.90,0,51.945,51.89,Z,52.00,Z,3 JUN 20,254,.01,W,.02,W,SPY200603P254,.01,C,.00,0,1,0.30%,99.70%,0.60%,.00,0,-.01,.00,1,313,.015,.00,73.79%,0,.01,.015,,
,,SPY200603C255,0, ,1.00,0,<empty>,99.78%,0.22%,0.43%,.02,0,-.01,.00,<empty>,0,.01,.00,69.69%,50.90,0,50.910,50.84,Z,50.98,Z,3 JUN 20,255,.01,W,.02,W,SPY200603P255,.01,P,.00,-.01,287,0.31%,99.69%,0.61%,.00,0,-.01,.00,287,"2,383",.015,.00,72.38%,0,.02,.015,,
,,SPY200603C256,48.43,E,.99,<empty>,26,99.25%,0.75%,1.49%,.02,0,-.04,.00,26,26,.045,.00,79.65%,49.90,48.43,49.945,49.89,Z,50.00,Q,3 JUN 20,256,.01,W,.02,W,SPY200603P256,.01,A,.00,-.01,117,0.31%,99.69%,0.62%,.00,0,-.01,.00,117,"1,367",.015,.00,70.98%,0,.01,.015,,
,,SPY200603C257,38.07,E,.99,+8.39,1,99.24%,0.76%,1.51%,.02,0,-.04,.00,1,1,.045,.00,78.09%,48.90,0,48.945,48.89,Z,49.00,Q,3 JUN 20,257,.01,W,.02,W,SPY200603P257,.01,W,.00,-.02,221,0.32%,99.68%,0.63%,.00,0,-.01,.00,221,756,.015,.00,69.58%,0,.01,.015,,
