Stock quote and option quote for SPY on 5/1/20 13:52:46

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
281.8002,D,-8.6798,281.80,Q,281.82,Q,6 x 15,"75,391,486",285.31,286.04,281.52

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
150,2.00%,<empty>,1.406,Q,3/20/20,339.08,218.26,0,.9794

Theo parameters
Theo date,Theo stock price,Theo volatility
1/3/21, 0.00$, 0.00%

1 MAY 20  (0)  100 (Weeklys)
,,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
,,SPY200520C276,20.25,C,.61,+6.65,2,57.26%,42.74%,82.09%,.08,0,-.23,.25,2,249,6.7898,.02,36.94%,5.8002,0,12.590,12.57,W,12.61,N,20 MAY 20,276,6.80,W,6.86,W,SPY200520P276,6.61,C,-.39,+2.31,73,42.39%,57.61%,81.49%,-.06,0,-.24,.25,73,245,6.83,.02,35.76%,0,6.94,6.830,,
,,SPY200520C277,14.98,C,.59,+1.58,4,55.74%,44.26%,84.97%,.08,0,-.23,.26,4,38,7.0898,.02,36.41%,4.8002,0,11.890,11.87,W,11.91,P,20 MAY 20,277,7.09,X,7.15,Q,SPY200520P277,7.20,Z,-.41,+2.83,336,43.95%,56.05%,84.44%,-.07,0,-.23,.26,336,343,7.12,.02,35.20%,0,7.20,7.120,,
,,SPY200520C278,11.72,Q,.58,-4.82,1,54.17%,45.83%,87.95%,.08,0,-.23,.26,1,408,7.4098,.02,35.91%,3.8002,11.72,11.210,11.19,W,11.23,P,20 MAY 20,278,7.43,W,7.48,Z,SPY200520P278,7.50,Q,-.42,+3.38,23,45.58%,54.42%,87.54%,-.07,0,-.23,.26,23,794,7.455,.02,34.77%,0,7.50,7.455,,
,,SPY200520C279,12.30,H,.56,-5.41,10,52.56%,47.44%,91.00%,.08,0,-.22,.26,10,373,7.7398,.02,35.39%,2.8002,12.30,10.540,10.52,W,10.56,N,20 MAY 20,279,7.75,W,7.81,Z,SPY200520P279,7.64,M,-.44,+2.79,70,47.24%,52.76%,90.69%,-.07,0,-.23,.26,70,245,7.78,.02,34.23%,0,7.80,7.780,,
,,SPY200520C280,10.00,P,.54,-5.66,54,50.90%,49.10%,94.14%,.07,0,-.22,.26,54,213,8.0848,.02,34.86%,1.8002,11.38,9.885,9.87,W,9.90,P,20 MAY 20,280,8.10,W,8.15,P,SPY200520P280,8.17,C,-.46,+3.17,357,48.96%,51.04%,93.94%,-.08,0,-.23,.26,357,756,8.125,.02,33.71%,0,8.18,8.125,,
,,SPY200520C281,9.64,X,.52,-5.47,10,49.19%,50.81%,97.36%,.07,0,-.22,.26,10,563,8.4448,.02,34.33%,.8002,9.64,9.245,9.23,W,9.26,Z,20 MAY 20,281,8.44,Q,8.50,Q,SPY200520P281,8.55,M,-.48,+3.36,10,50.72%,49.28%,97.26%,-.08,0,-.23,.26,10,258,8.47,.02,33.12%,0,8.59,8.470,,
,,SPY200520C282,9.01,Q,.51,-4.38,156,47.44%,52.56%,99.23%,.07,0,-.22,.26,156,328,8.615,.02,33.78%,0,10.64,8.615,8.60,W,8.63,Z,20 MAY 20,282,8.82,P,8.89,P,SPY200520P282,8.95,N,-.49,+3.35,139,52.54%,47.46%,99.21%,-.08,0,-.23,.26,139,208,8.6552,.02,32.62%,.1998,8.95,8.855,,
,,SPY200520C283,8.15,P,.49,-4.46,191,45.64%,54.36%,95.35%,.07,0,-.21,.26,191,473,8.005,.02,33.23%,0,9.57,8.005,7.99,W,8.02,Z,20 MAY 20,283,9.20,Q,9.26,Q,SPY200520P283,9.23,P,-.51,+3.56,56,54.41%,45.59%,95.18%,-.08,0,-.22,.26,56,156,8.0302,.02,32.01%,1.1998,9.23,9.230,,
,,SPY200520C284,7.66,C,.47,-5.21,239,43.80%,56.20%,91.38%,.07,0,-.21,.26,239,194,7.415,.02,32.69%,0,8.91,7.415,7.40,X,7.43,Z,20 MAY 20,284,9.62,W,9.68,N,SPY200520P284,9.60,M,-.53,+3.65,241,56.32%,43.68%,91.07%,-.09,0,-.22,.26,241,426,7.4502,.02,31.50%,2.1998,9.70,9.650,,
,,SPY200520C285,6.86,Z,.45,-4.26,226,41.91%,58.09%,87.34%,.06,0,-.20,.26,226,960,6.845,.02,32.15%,0,8.90,6.845,6.83,H,6.86,P,20 MAY 20,285,10.04,P,10.10,P,SPY200520P285,10.04,C,-.55,+4.30,201,58.29%,41.71%,86.86%,-.09,0,-.21,.26,201,465,6.8702,.02,30.92%,3.1998,10.06,10.070,,
,,SPY200520C286,6.29,Z,.43,-4.74,113,39.98%,60.02%,83.22%,.06,0,-.20,.26,113,"1,871",6.29,.02,31.59%,0,8.32,6.290,6.27,Z,6.31,Q,20 MAY 20,286,10.48,W,10.55,N,SPY200520P286,10.42,B,-.57,+3.97,13,60.31%,39.69%,82.56%,-.09,0,-.21,.26,13,297,6.3152,.02,30.35%,4.1998,10.42,10.515,,
,,SPY200520C287,5.76,I,.41,-3.96,177,38.00%,62.00%,79.01%,.06,0,-.19,.26,177,605,5.75,.02,31.01%,0,7.69,5.750,5.73,X,5.77,Q,20 MAY 20,287,10.93,Q,11.00,D,SPY200520P287,10.98,Z,-.60,+4.23,56,62.39%,37.61%,78.15%,-.10,0,-.20,.25,56,168,5.7652,.02,29.71%,5.1998,10.98,10.965,,
,,SPY200520C288,5.24,X,.39,-3.74,412,36.00%,64.00%,74.75%,.06,0,-.19,.25,412,"1,388",5.235,.02,30.44%,0,7.02,5.235,5.21,X,5.26,W,20 MAY 20,288,11.43,Z,11.49,P,SPY200520P288,11.47,N,-.62,+4.46,85,64.48%,35.52%,73.71%,-.10,0,-.20,.25,85,277,5.2602,.02,29.16%,6.1998,11.59,11.460,,
,,SPY200520C289,4.73,I,.37,-3.34,214,33.95%,66.05%,70.43%,.05,0,-.18,.25,214,"1,364",4.74,.02,29.86%,0,6.00,4.740,4.72,X,4.76,Q,20 MAY 20,289,11.93,P,12.01,W,SPY200520P289,11.89,H,-.64,+4.06,184,66.62%,33.38%,69.20%,-.11,0,-.19,.25,184,186,4.7702,.02,28.57%,7.1998,11.89,11.970,,
,,SPY200520C290,4.25,P,.34,-3.50,275,31.89%,68.11%,66.07%,.05,0,-.17,.24,275,"3,255",4.27,.02,29.29%,0,5.92,4.270,4.25,X,4.29,Q,20 MAY 20,290,12.44,W,12.51,Z,SPY200520P290,12.50,M,-.66,+4.56,41,68.85%,31.15%,64.50%,-.11,0,-.18,.24,41,451,4.2752,.02,27.87%,8.1998,12.50,12.475,,
,,SPY200520C291,4.00,Q,.32,-3.13,332,29.80%,70.20%,61.68%,.05,0,-.17,.24,332,432,3.825,.02,28.72%,0,5.36,3.825,3.81,X,3.84,Z,20 MAY 20,291,12.99,A,13.07,Z,SPY200520P291,10.63,C,-.69,+2.83,4,71.06%,28.94%,59.85%,-.11,0,-.17,.23,4,110,3.8302,.02,27.25%,9.1998,11.40,13.030,,
,,SPY200520C292,3.47,E,.30,-3.55,278,27.72%,72.28%,57.31%,.04,0,-.16,.23,278,"1,194",3.41,.02,28.17%,0,4.95,3.410,3.39,Z,3.43,W,20 MAY 20,292,13.57,A,13.65,Z,SPY200520P292,13.65,J,-.71,+5.50,64,73.29%,26.71%,55.18%,-.12,0,-.16,.22,64,58,3.4102,.02,26.64%,10.1998,13.70,13.610,,
,,SPY200520C293,3.26,Z,.28,-2.89,121,25.62%,74.38%,52.92%,.04,0,-.15,.22,121,599,3.015,.02,27.60%,0,4.52,3.015,3.00,X,3.03,I,20 MAY 20,293,14.21,H,14.28,Z,SPY200520P293,13.75,H,-.73,+4.07,21,75.43%,24.57%,50.71%,-.12,0,-.16,.22,21,24,3.0452,.02,26.14%,11.1998,13.95,14.245,,
,,SPY200520C294,2.83,Z,.26,-2.87,399,23.55%,76.45%,48.59%,.04,0,-.14,.21,399,863,2.65,.02,27.05%,0,3.77,2.650,2.63,Z,2.67,Z,20 MAY 20,294,14.82,W,14.95,P,SPY200520P294,14.26,N,-.76,+5.01,13,77.62%,22.38%,46.13%,-.12,0,-.15,.21,13,66,2.6852,.02,25.55%,12.1998,14.26,14.885,,
,,SPY200520C295,2.35,B,.23,-2.60,50,21.52%,78.48%,44.35%,.03,0,-.13,.20,50,"1,607",2.315,.02,26.52%,0,3.60,2.315,2.30,X,2.33,Q,20 MAY 20,295,15.48,P,15.61,P,SPY200520P295,12.84,C,-.78,+2.67,6,79.83%,20.17%,41.53%,-.13,0,-.14,.19,6,189,2.3452,.02,24.91%,13.1998,13.18,15.545,,
,,SPY200520C296,2.00,H,.21,-3.14,96,19.53%,80.47%,40.22%,.03,0,-.12,.19,96,"1,278",2.01,.02,26.02%,0,3.03,2.010,1.99,X,2.03,W,20 MAY 20,296,16.18,P,16.32,P,SPY200520P296,15.74,A,-.80,+5.99,4,81.93%,18.07%,37.18%,-.13,0,-.13,.18,4,136,2.0502,.02,24.36%,14.1998,15.74,16.250,,
,,SPY200520C297,1.82,A,.19,-2.60,122,17.62%,82.38%,36.25%,.03,0,-.11,.18,122,372,1.735,.02,25.53%,0,2.80,1.735,1.72,X,1.75,W,20 MAY 20,297,16.90,Q,17.07,Q,SPY200520P297,14.97,E,-.82,+4.73,1,83.95%,16.05%,32.98%,-.14,0,-.12,.17,1,151,1.7852,.02,23.82%,15.1998,14.97,16.985,,
,,SPY200520C298,2.07,M,.17,-1.43,15,15.80%,84.20%,32.48%,.03,0,-.10,.17,15,632,1.49,.02,25.09%,0,2.30,1.490,1.48,Z,1.50,W,20 MAY 20,298,17.64,Q,17.82,Q,SPY200520P298,10.60,X,-.85,<empty>,1,86.01%,13.99%,28.73%,-.14,0,-.10,.16,1,1,1.5302,.02,23.18%,16.1998,0,17.730,,
,,SPY200520C299,1.39,M,.15,-1.71,15,14.07%,85.93%,28.89%,.02,0,-.09,.16,15,220,1.27,.01,24.66%,0,2.00,1.270,1.26,X,1.28,W,20 MAY 20,299,18.43,Q,18.61,Q,SPY200520P299,12.20,Q,-.87,0,0,87.86%,12.14%,24.90%,-.14,0,-.09,.14,0,62,1.3202,.01,22.64%,17.1998,0,18.520,,
,,SPY200520C300,1.13,P,.14,-1.54,516,12.46%,87.54%,25.57%,.02,0,-.08,.14,516,"1,233",1.08,.01,24.27%,0,2.00,1.080,1.07,W,1.09,I,20 MAY 20,300,19.24,Q,19.42,Q,SPY200520P300,18.61,X,-.89,+6.50,20,89.66%,10.34%,21.20%,-.15,0,-.08,.13,20,253,1.1302,.01,22.06%,18.1998,18.90,19.330,,
,,SPY200520C301,.99,P,.12,-1.79,397,10.98%,89.02%,22.52%,.02,0,-.08,.13,397,819,.915,.01,23.92%,0,1.57,.915,.90,X,.93,W,20 MAY 20,301,20.07,Z,20.25,Q,SPY200520P301,12.46,W,-.90,0,0,91.38%,8.62%,17.65%,-.15,0,-.07,.11,0,12,.9602,.01,21.43%,19.1998,0,20.160,,
,,SPY200520C302,.81,M,.11,-1.27,21,9.61%,90.39%,19.69%,.02,0,-.07,.12,21,374,.77,.01,23.59%,0,1.35,.770,.76,W,.78,X,20 MAY 20,302,20.93,Q,21.12,Q,SPY200520P302,10.86,M,-.92,-4.96,4,92.88%,7.12%,14.57%,-.15,0,-.07,.10,4,3,.8252,.01,20.88%,20.1998,0,21.025,,
,,SPY200520C303,.69,M,.09,-1.23,122,8.40%,91.60%,17.20%,.01,0,-.06,.11,122,719,.65,.01,23.33%,0,2.70,.650,.64,W,.66,W,20 MAY 20,303,21.81,Z,21.99,Q,SPY200520P303,19.07,C,-.94,+4.79,1,94.36%,5.64%,11.53%,-.16,0,-.06,.08,1,9,.7002,.01,20.19%,21.1998,19.07,21.900,,
,,SPY200520C304,.65,Q,.08,-1.16,222,7.33%,92.67%,15.01%,.01,0,-.06,.10,222,278,.55,.01,23.12%,0,2.52,.550,.54,W,.56,W,20 MAY 20,304,22.69,Q,22.88,Q,SPY200520P304,0, ,-.95,0,<empty>,95.84%,4.16%,8.49%,-.16,0,-.05,.06,<empty>,0,.5852,.01,19.26%,22.1998,0,22.785,,
,,SPY200520C305,.49,I,.07,-.87,33,6.34%,93.66%,12.97%,.01,0,-.05,.09,33,"1,107",.46,.01,22.89%,0,.84,.460,.45,W,.47,W,20 MAY 20,305,23.62,Q,23.81,Q,SPY200520P305,23.20,W,-.96,+9.57,1,96.86%,3.14%,6.40%,-.16,0,-.04,.05,1,22,.5152,.01,18.67%,23.1998,23.20,23.715,,
,,SPY200520C306,.58,W,.06,-.84,23,5.52%,94.48%,11.28%,.01,0,-.04,.08,23,680,.39,.01,22.77%,0,.71,.390,.38,X,.40,W,20 MAY 20,306,24.55,Z,24.74,Q,SPY200520P306,0, ,-.98,0,<empty>,97.97%,2.03%,4.13%,-.16,0,-.03,.04,<empty>,0,.4452,.00,17.63%,24.1998,0,24.645,,
,,SPY200520C307,.32,C,.05,-.85,13,4.79%,95.21%,9.79%,.01,0,-.04,.07,13,189,.33,.01,22.65%,0,.59,.330,.32,W,.34,W,20 MAY 20,307,25.47,Q,25.67,Q,SPY200520P307,15.87,N,-.99,-4.16,10,99.42%,0.58%,1.18%,-.17,0,-.02,.01,10,10,.3702,.00,14.82%,25.1998,0,25.570,,
,,SPY200520C308,.29,I,.05,-.60,8,4.16%,95.84%,8.49%,.01,0,-.03,.06,8,339,.28,.01,22.58%,0,.58,.280,.27,X,.29,W,20 MAY 20,308,26.42,Z,26.61,Q,SPY200520P308,31.86,I,-1.00,<empty>,1,100.00%,0.00%,0.00%,.00,0,.00,-272.00,1,1,.3152,.00,0.04%,26.1998,0,26.515,,
,,SPY200520C309,.25,I,.04,-.55,3,3.63%,96.37%,7.41%,.01,0,-.03,.06,3,204,.24,.01,22.56%,0,.46,.240,.23,W,.25,W,20 MAY 20,309,27.38,Q,27.58,Q,SPY200520P309,22.03,M,-1.00,<empty>,1,100.00%,0.00%,0.00%,-.17,0,-.02,.00,1,0,.2802,.00,0.05%,27.1998,0,27.480,,
,,SPY200520C310,.21,A,.04,-.47,40,3.16%,96.84%,6.44%,.01,0,-.03,.05,40,"1,171",.205,.01,22.54%,0,.39,.205,.20,W,.21,P,20 MAY 20,310,28.35,Z,28.55,Q,SPY200520P310,20.56,A,-1.00,0,0,100.00%,0.00%,0.00%,-.17,0,-.02,.00,0,36,.2502,.00,0.05%,28.1998,0,28.450,,
,,SPY200520C311,.18,C,.03,-.50,2,2.80%,97.20%,5.71%,.00,0,-.03,.05,2,15,.18,.00,22.63%,0,.36,.180,.17,X,.19,W,20 MAY 20,311,29.33,Q,29.54,Q,SPY200520P311,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-302.00,<empty>,82,.2352,.00,0.05%,29.1998,0,29.435,,
,,SPY200520C312,.18,M,.03,-.31,18,2.44%,97.56%,4.98%,.00,0,-.02,.04,18,36,.155,.00,22.66%,0,.29,.155,.15,W,.16,H,20 MAY 20,312,30.29,Q,30.50,Q,SPY200520P312,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-312.00,<empty>,0,.1952,.00,0.04%,30.1998,0,30.395,,
,,SPY200520C313,.22,I,.03,-.29,101,2.21%,97.79%,4.50%,.00,0,-.02,.04,101,44,.14,.00,22.86%,0,.25,.140,.13,W,.15,W,20 MAY 20,313,31.29,Q,31.50,Q,SPY200520P313,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-322.00,<empty>,0,.1952,.00,0.04%,31.1998,0,31.395,,
,,SPY200520C314,.17,I,.02,-.27,3,1.98%,98.02%,4.03%,.00,0,-.02,.04,3,19,.125,.00,23.02%,0,.24,.125,.12,W,.13,W,20 MAY 20,314,32.27,Q,32.48,Q,SPY200520P314,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-332.00,<empty>,0,.1752,.00,0.04%,32.1998,0,32.375,,
,,SPY200520C315,.10,I,.02,-.25,262,1.69%,98.31%,3.45%,.00,0,-.02,.03,262,"1,651",.105,.00,22.97%,0,.18,.105,.10,X,.11,W,20 MAY 20,315,33.24,Z,33.45,Q,SPY200520P315,28.30,Q,-1.00,-3.76,10,100.00%,0.00%,0.00%,-.17,0,-.02,.00,10,15,.1452,.00,0.04%,33.1998,0,33.345,,
,,SPY200520C316,.11,I,.02,-.30,1,1.53%,98.47%,3.12%,.00,0,-.02,.03,1,22,.095,.00,23.18%,0,.11,.095,.09,W,.10,W,20 MAY 20,316,34.24,Q,34.46,Q,SPY200520P316,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-352.00,<empty>,0,.1502,.00,0.04%,34.1998,0,34.350,,
,,SPY200520C317,0, ,.02,0,<empty>,1.37%,98.63%,2.79%,.00,0,-.01,.03,<empty>,0,.085,.00,23.33%,0,0,.085,.08,W,.09,W,20 MAY 20,317,35.23,Q,35.45,Q,SPY200520P317,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,0,.1402,.00,0.04%,35.1998,0,35.340,,
,,SPY200520C318,.24,P,.01,0,0,1.21%,98.79%,2.47%,.00,0,-.01,.02,0,1,.075,.00,23.45%,0,0,.075,.07,W,.08,W,20 MAY 20,318,36.22,Q,36.44,Q,SPY200520P318,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,0,.1302,.00,0.04%,36.1998,0,36.330,,
,,SPY200520C319,.10,P,.01,-.10,1,1.19%,98.81%,2.43%,.00,0,-.01,.02,1,5,.075,.00,23.98%,0,.10,.075,.07,W,.08,W,20 MAY 20,319,37.20,Z,37.42,Q,SPY200520P319,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,0,.1102,.00,0.04%,37.1998,0,37.310,,
,,SPY200520C320,.07,I,.01,-.12,303,1.04%,98.96%,2.12%,.00,0,-.01,.02,303,535,.065,.00,24.03%,0,.10,.065,.06,W,.07,W,20 MAY 20,320,38.19,Q,38.41,Q,SPY200520P320,34.52,M,-1.00,+6.27,1,100.00%,0.00%,0.00%,.00,0,.00,-392.00,1,17,.1002,.00,0.04%,38.1998,34.52,38.300,,
,,SPY200520C321,0, ,.01,0,<empty>,0.90%,99.10%,1.82%,.00,0,-.01,.02,<empty>,0,.055,.00,24.02%,0,0,.055,.05,W,.06,W,20 MAY 20,321,39.18,Q,39.41,Q,SPY200520P321,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.18,0,-.02,.00,<empty>,0,.0952,.00,0.04%,39.1998,0,39.295,,
,,SPY200520C322,0, ,.01,0,<empty>,0.88%,99.12%,1.78%,.00,0,-.01,.02,<empty>,0,.055,.00,24.51%,0,0,.055,.05,W,.06,W,20 MAY 20,322,40.19,Q,40.42,Q,SPY200520P322,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.18,0,-.02,.00,<empty>,0,.1052,.00,0.04%,40.1998,0,40.305,,
,,SPY200520C323,0, ,.01,0,<empty>,0.73%,99.27%,1.49%,.00,0,-.01,.02,<empty>,0,.045,.00,24.39%,0,0,.045,.04,W,.05,W,20 MAY 20,323,41.17,Q,41.40,Q,SPY200520P323,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-422.00,<empty>,0,.0852,.00,0.05%,41.1998,0,41.285,,
,,SPY200520C324,.11,P,.01,0,0,0.72%,99.28%,1.46%,.00,0,-.01,.02,0,2,.045,.00,24.86%,0,0,.045,.04,W,.05,W,20 MAY 20,324,42.16,Q,42.40,Q,SPY200520P324,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-432.00,<empty>,0,.0802,.00,0.04%,42.1998,0,42.280,,
,,SPY200520C325,.05,M,.01,-.05,32,0.57%,99.43%,1.17%,.00,0,-.01,.01,32,328,.035,.00,24.60%,0,.07,.035,.03,W,.04,W,20 MAY 20,325,43.16,Z,43.39,Q,SPY200520P325,45.50,Z,-1.00,-7.10,20,100.00%,0.00%,0.00%,.00,0,.00,-442.00,20,20,.0752,.00,0.04%,43.1998,0,43.275,,
,,SPY200520C330,.05,N,.01,-.02,1,0.52%,99.48%,1.06%,.00,0,-.01,.01,1,273,.035,.00,26.89%,0,.05,.035,.03,Q,.04,W,20 MAY 20,330,48.15,Q,48.40,Q,SPY200520P330,36.30,M,-1.00,-13.70,2,100.00%,0.00%,0.00%,.00,0,.00,-492.00,2,49,.0752,.00,0.04%,48.1998,0,48.275,,
,,SPY200520C335,.04,X,.00,-.01,1,0.36%,99.64%,0.74%,.00,0,-.01,.01,1,20,.025,.00,28.09%,0,.04,.025,.02,X,.03,W,20 MAY 20,335,53.13,Q,53.38,Q,SPY200520P335,40.69,I,-1.00,<empty>,1,100.00%,0.00%,0.00%,.00,0,.00,-542.00,1,1,.0552,.00,0.05%,53.1998,0,53.255,,
,,SPY200520C340,.02,H,.00,-.03,3,0.22%,99.78%,0.45%,.00,0,.00,.01,3,15,.015,.00,28.73%,0,.02,.015,.01,W,.02,W,20 MAY 20,340,58.05,N,58.46,W,SPY200520P340,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-592.00,<empty>,0,.0552,.00,0.05%,58.1998,0,58.255,,
,,SPY200520C345,.02,C,.00,<empty>,11,0.20%,99.80%,0.42%,.00,0,.00,.01,11,0,.015,.00,30.68%,0,.02,.015,.01,X,.02,W,20 MAY 20,345,63.01,W,63.41,N,SPY200520P345,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.19,0,-.02,.00,<empty>,0,.0102,.00,0.04%,63.1998,0,63.210,,
,,SPY200520C350,.03,P,.00,0,0,0.19%,99.81%,0.39%,.00,0,.00,.01,0,5,.015,.00,32.66%,0,0,.015,.01,X,.02,W,20 MAY 20,350,68.02,N,68.41,Z,SPY200520P350,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.19,0,-.02,.00,<empty>,0,.0152,.00,0.04%,68.1998,0,68.215,,

22 MAY 20  (21)  100 (Weeklys)
,,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
,,SPY200522C130,0, ,.88,0,<empty>,84.61%,15.39%,27.04%,.01,0,-.03,.08,<empty>,0,.0298,.00,239.54%,151.8002,0,151.830,151.63,N,152.03,A,22 MAY 20,130,.05,W,.06,W,SPY200522P130,.05,E,.00,+.03,282,0.51%,99.49%,0.97%,.00,0,-.01,.00,282,"1,241",.055,.00,116.04%,0,.06,.055,,
,,SPY200522C135,0, ,.88,0,<empty>,85.66%,14.34%,25.43%,.01,0,-.05,.08,<empty>,0,.0548,.00,223.50%,146.8002,0,146.855,146.64,N,147.07,N,22 MAY 20,135,.06,W,.07,W,SPY200522P135,.05,P,.00,+.03,5,0.59%,99.41%,1.13%,.00,0,-.01,.01,5,817,.065,.00,112.64%,0,.05,.065,,
,,SPY200522C140,0, ,.89,0,<empty>,86.64%,13.36%,23.90%,.01,0,-.06,.08,<empty>,0,.0648,.00,208.43%,141.8002,0,141.865,141.65,N,142.08,N,22 MAY 20,140,.07,W,.08,W,SPY200522P140,.03,Q,.00,-.03,11,0.67%,99.33%,1.28%,.00,0,-.01,.01,11,"2,108",.075,.00,109.09%,0,0,.075,,
,,SPY200522C145,0, ,.89,0,<empty>,87.53%,12.47%,22.47%,.01,0,-.07,.08,<empty>,0,.0698,.00,194.35%,136.8002,0,136.870,136.66,N,137.08,N,22 MAY 20,145,.08,W,.09,W,SPY200522P145,.04,P,.00,0,1,0.75%,99.25%,1.43%,.00,0,-.02,.01,1,179,.085,.00,105.39%,0,0,.085,,
,,SPY200522C150,0, ,.89,0,<empty>,88.34%,11.66%,21.17%,.01,0,-.08,.08,<empty>,0,.0798,.00,181.27%,131.8002,0,131.880,131.68,N,132.08,A,22 MAY 20,150,.09,W,.10,W,SPY200522P150,.09,A,.00,+.05,57,0.82%,99.18%,1.58%,.00,0,-.02,.01,57,"1,438",.095,.00,101.64%,0,.10,.095,,
,,SPY200522C155,0, ,.90,0,<empty>,89.06%,10.94%,20.00%,.01,0,-.10,.08,<empty>,0,.0948,.00,169.12%,126.8002,0,126.895,126.69,Z,127.10,N,22 MAY 20,155,.10,W,.11,W,SPY200522P155,.09,N,.00,+.03,2,0.90%,99.10%,1.74%,.00,0,-.02,.01,2,364,.105,.00,97.86%,0,.09,.105,,
,,SPY200522C160,0, ,.90,0,<empty>,89.81%,10.19%,18.75%,.01,0,-.07,.08,<empty>,0,.0698,.00,157.23%,121.8002,0,121.870,121.67,Z,122.07,N,22 MAY 20,160,.12,W,.13,W,SPY200522P160,.12,A,-.01,+.08,8,1.06%,98.94%,2.03%,.00,0,-.02,.01,8,654,.125,.00,95.00%,0,.12,.125,,
,,SPY200522C165,0, ,.90,0,<empty>,90.33%,9.67%,17.89%,.01,0,-.11,.08,<empty>,0,.1148,.00,146.92%,116.8002,0,116.915,116.71,Z,117.12,Z,22 MAY 20,165,.13,W,.14,W,SPY200522P165,.12,A,-.01,+.08,14,1.14%,98.86%,2.20%,.00,0,-.02,.01,14,886,.135,.00,91.10%,0,.12,.135,,
,,SPY200522C170,117.54,Q,.91,<empty>,2,90.89%,9.11%,16.94%,.01,0,-.12,.08,2,1,.1198,.00,136.76%,111.8002,0,111.920,111.72,Z,112.12,Z,22 MAY 20,170,.15,W,.16,W,SPY200522P170,.14,D,-.01,+.06,22,1.30%,98.70%,2.50%,.00,0,-.03,.01,22,614,.155,.00,87.96%,0,.14,.155,,
,,SPY200522C175,0, ,.91,0,<empty>,91.37%,8.63%,16.14%,.01,0,-.14,.08,<empty>,20,.1398,.00,127.37%,106.8002,0,106.940,106.74,Z,107.14,Z,22 MAY 20,175,.17,W,.18,W,SPY200522P175,.10,I,-.01,0,100,1.45%,98.55%,2.80%,.00,0,-.03,.02,100,241,.175,.00,84.69%,0,.10,.175,,
,,SPY200522C180,105.00,Z,.91,+2.30,20,91.79%,8.21%,15.42%,.01,0,-.16,.08,20,40,.1598,.00,118.53%,101.8002,105.00,101.960,101.76,Z,102.16,Z,22 MAY 20,180,.19,W,.20,W,SPY200522P180,.19,H,-.01,+.11,12,1.62%,98.38%,3.12%,.00,0,-.03,.02,12,"4,861",.195,.00,81.33%,0,.19,.195,,
,,SPY200522C185,0, ,.91,0,<empty>,92.17%,7.83%,14.77%,.01,0,-.18,.08,<empty>,11,.1798,.00,110.18%,96.8002,0,96.980,96.78,Z,97.18,Z,22 MAY 20,185,.21,X,.22,W,SPY200522P185,.22,H,-.01,+.11,2,1.79%,98.21%,3.45%,.00,0,-.03,.02,2,452,.215,.00,77.88%,0,.22,.215,,
